churned,id,customer_code,co_name,total_spend,week_minus_4,week_minus_3,week_minus_2,last_week,4-3_delta,3-2_delta,2-1_delta
0,1747,431,Green Mcmillan and Liu,36161.66,0.74,0.37,0.85,0.36,-0.37,0.48,-0.49
0,1748,1290,Singleton-Nguyen,62257.26,0.24,1.51,2.18,0.56,1.27,0.67,-1.62
0,1749,2267,Key-Sullivan,35646.71,0.08,1.11,0.41,1.39,1.03,-0.7,0.98
0,1750,2612,Frederick Park and Schneider,15669.37,1.15,0.58,1.65,2.07,-0.57,1.07,0.42
0,1751,1334,Stout Martinez and Morris,58426.91,0.71,2.4,0.84,0.79,1.69,-1.56,-0.05
0,1752,1232,Johnson-Castro,19347.17,0.29,2.11,0.2,1.85,1.82,-1.91,1.65
0,1753,1617,Harris-Dawson,73126.52,0.25,1.68,0.61,1.64,1.43,-1.07,1.03
0,1754,180,Watkins-Collins,26925.71,1.02,1.25,0.58,2.18,0.23,-0.67,1.6
0,1755,2718,Brown PLC,7090.86,2.14,1.55,0.73,0.41,-0.59,-0.82,-0.32
0,1756,1217,Miller and Sons,54085.69,1.38,1.37,0.25,0.27,-0.01,-1.12,0.02
0,1757,2508,Morales PLC,50654.26,1.44,2.05,0.42,0.24,0.61,-1.63,-0.18
0,1758,480,Ramirez Inc,33681.56,1.94,0.18,1.88,1.16,-1.76,1.7,-0.72
0,1759,393,Kline LLC,4837.15,0.39,1.94,2.32,1.09,1.55,0.38,-1.23
0,1760,1590,Hunter Ltd,15884.2,2.37,1.74,1.71,1.4,-0.63,-0.03,-0.31
0,1761,737,Johnson-Anderson,29532.09,1.96,0.09,0.02,0.84,-1.87,-0.07,0.82
0,1762,834,Fischer-Brock,60853.35,1.4,1.31,1.17,2.09,-0.09,-0.14,0.92
0,1763,2110,Johnson-Moses,42687.79,2.29,0.25,2.47,0.5,-2.04,2.22,-1.97
0,1764,293,Patton-Duncan,1598.7,1.41,1.55,1.04,1.85,0.14,-0.51,0.81
0,1765,1744,Walker-Serrano,40598.03,1,1.3,1.01,0.82,0.3,-0.29,-0.19
1,1766,364,Hood-Walter,73504.58,0.77,0.71,0.1,1.62,-0.06,-0.61,1.52
0,1767,2608,Williams-Brandt,50814.39,2.34,0.75,1.82,1.23,-1.59,1.07,-0.59
0,1768,475,Maddox-Lopez,13455.19,2.3,1.27,2.3,0.34,-1.03,1.03,-1.96
0,1769,2828,Johns Garcia and Simpson,16070.39,1.72,0.47,2.04,1.57,-1.25,1.57,-0.47
0,1770,192,White Rogers and May,55798.76,0.97,2.06,0.93,1.52,1.09,-1.13,0.59
0,1771,878,White Stuart and Cohen,26465.37,0.74,2.28,2.09,0.46,1.54,-0.19,-1.63
0,1772,2242,Cruz Ltd,45088.3,0.25,1.03,1.12,1.71,0.78,0.09,0.59
0,1773,954,Small and Sons,40456.62,1.36,2.3,2.47,0.38,0.94,0.17,-2.09
0,1774,745,Washington PLC,37200.93,2.31,1.95,1.62,2.39,-0.36,-0.33,0.77
0,1775,2395,Parks and Sons,57078.2,2.36,0.79,2.05,1.23,-1.57,1.26,-0.82
0,1776,1136,Goodman Group,12846.1,1.92,1.98,2.03,1.6,0.06,0.05,-0.43
0,1777,815,Wallace-Cox,72238.15,2.2,1.91,0.87,2.35,-0.29,-1.04,1.48
0,1778,2580,Davidson Inc,7291.43,1.13,2.49,2.02,1.39,1.36,-0.47,-0.63
0,1779,1225,Holden Group,25475.08,1.7,1.99,1.22,1.02,0.29,-0.77,-0.2
0,1780,1966,Mcdaniel Kane and Browning,58381.83,0.21,1.18,0.33,0.22,0.97,-0.85,-0.11
0,1781,1400,Solis-Martin,32122.3,1.75,2.49,1.89,1.75,0.74,-0.6,-0.14
0,1782,637,Hawkins Group,1916.38,0.41,2.47,1.26,0.76,2.06,-1.21,-0.5
0,1783,1000,Mills-Howe,70255.32,1.84,1.43,2.04,0.05,-0.41,0.61,-1.99
0,1784,2495,Jones White and Taylor,9514.82,0.23,2.02,0.95,2.15,1.79,-1.07,1.2
0,1785,2901,Thomas-Raymond,30839.4,1.63,0.13,2.41,1.75,-1.5,2.28,-0.66
0,1786,602,Colon-Pham,63460.91,0.26,1.05,1.8,1.5,0.79,0.75,-0.3
0,1787,2614,Aguirre Group,64089.56,0.67,0.68,1.56,0.15,0.01,0.88,-1.41
0,1788,1388,Allen-Lozano,11861.56,0.5,1.11,2.33,0.37,0.61,1.22,-1.96
0,1789,1626,Rivera-Sawyer,13808.58,1.28,2.1,0.47,1.93,0.82,-1.63,1.46
0,1790,1278,Smith and Sons,55265.38,0.76,1.83,0.57,1.87,1.07,-1.26,1.3
0,1791,260,Holland PLC,73125.76,1.18,2.06,0.93,2.13,0.88,-1.13,1.2
0,1792,579,Nelson-Pham,69071.01,1.99,1.34,1.54,0.28,-0.65,0.2,-1.26
0,1793,860,Irwin-Mendez,9003.39,2.35,1.76,1.72,2.23,-0.59,-0.04,0.51
0,1794,938,Gates-Silva,1818.06,2.03,1.99,0.63,1.8,-0.04,-1.36,1.17
0,1795,1899,Finley Coleman and Garcia,52462.73,1.86,2.09,1.49,0.76,0.23,-0.6,-0.73
0,1796,2063,Coleman-Chapman,4483.27,1.29,2.1,1.9,0.86,0.81,-0.2,-1.04
0,1797,2488,Jensen Gallegos and King,11111.4,0.71,2.02,1.72,1.73,1.31,-0.3,0.01
0,1798,1087,Howard PLC,70470.25,2.38,0.94,0.31,1.97,-1.44,-0.63,1.66
0,1799,2795,Moon Leonard and Hicks,63033.1,0.64,2.35,2.46,2.2,1.71,0.11,-0.26
0,1800,2585,Wilson-Washington,28893.64,1.23,1.16,1.72,0.7,-0.07,0.56,-1.02
0,1801,714,Johnson Ltd,70981.12,0.21,2.08,1.4,1.77,1.87,-0.68,0.37
0,1802,1589,Brown Moore and Webster,52683.24,1.8,0.98,0.8,1.02,-0.82,-0.18,0.22
1,1803,1122,Mcintosh Taylor and Brown,69657.47,1.64,1.15,0.08,1.14,-0.49,-1.07,1.06
0,1804,942,Patel Schneider and Terrell,44625.76,0.42,0.38,1.36,0.7,-0.04,0.98,-0.66
0,1805,1440,Ray-Rodriguez,17785.58,1.47,2.25,2.22,0.93,0.78,-0.03,-1.29
0,1806,819,Hurst-Myers,22754.46,0.59,1.64,1.08,0.11,1.05,-0.56,-0.97
0,1807,90,Clark Glass and Hoffman,37257.87,1.86,0.31,0.1,1.2,-1.55,-0.21,1.1
0,1808,1077,Vega Peters and Hall,35478.54,2.09,1.57,2.03,0.07,-0.52,0.46,-1.96
0,1809,836,Mason Cox and Lowe,65776.12,0.58,1.5,0.51,0.58,0.92,-0.99,0.07
0,1810,1039,Anderson Group,39203.1,1.1,1.33,0.8,2.14,0.23,-0.53,1.34
0,1811,1792,Fitzpatrick Mcknight and Ortiz,57776.53,2.04,0.67,1.86,0.32,-1.37,1.19,-1.54
0,1812,1644,Murphy Ltd,1560.88,2.3,2.18,0.78,1.17,-0.12,-1.4,0.39
0,1813,38,Cuevas Chambers and Smith,42903.35,1.74,0.42,2.12,1.92,-1.32,1.7,-0.2
0,1814,1046,Rose Cain and Wiggins,10397.97,0.08,0.17,1,0.93,0.09,0.83,-0.07
0,1815,1473,Cruz Forbes and Chen,76332.31,0.82,1.84,0.91,0.03,1.02,-0.93,-0.88
0,1816,349,Hunt Ltd,72837.73,1.58,0.8,1.93,0.41,-0.78,1.13,-1.52
0,1817,2193,Garcia Salas and Johnson,1511.06,0.66,1.44,1.86,0.61,0.78,0.42,-1.25
0,1818,2436,Harris Miller and Humphrey,19343.1,0.78,1.47,1.56,2.44,0.69,0.09,0.88
1,1819,804,Fischer and Sons,18498.91,0.76,0.06,0.14,1.86,-0.7,0.08,1.72
0,1820,2164,Marquez Ramos and Horton,17949.1,0.35,1.12,1.41,0.35,0.77,0.29,-1.06
0,1821,2520,Thomas-Phillips,23601.5,2.36,1.43,1.94,1.96,-0.93,0.51,0.02
0,1822,2759,Wilson-Ward,54726.11,1,1.84,2.48,1.25,0.84,0.64,-1.23
0,1823,914,Sanchez-Pineda,67624.59,0.17,1.37,2.49,0.89,1.2,1.12,-1.6
0,1824,177,Weaver LLC,7531.79,0.58,0.38,0.83,1.1,-0.2,0.45,0.27
0,1825,482,Spencer LLC,70097.64,1.46,0.58,0.13,0.36,-0.88,-0.45,0.23
0,1826,2737,Reed Walker and Snyder,22667.94,2.28,2.47,1.53,1.29,0.19,-0.94,-0.24
0,1827,1806,Glover Lyons and Baker,68891.98,0.33,0.31,0.69,1.97,-0.02,0.38,1.28
0,1828,1850,Gay Campbell and Mckenzie,32526.9,0.53,1.56,0.07,1.53,1.03,-1.49,1.46
0,1829,403,Newton-Reynolds,9204.89,1.28,2.2,2.41,1.4,0.92,0.21,-1.01
0,1830,1350,Thomas Ltd,14324.42,0.91,2.12,2.28,1.26,1.21,0.16,-1.02
0,1831,1902,Kim White and Watts,38568.19,1.67,1.52,0.89,2.36,-0.15,-0.63,1.47
0,1832,2825,Johnson Anderson and Roberts,43126.45,0.39,0.79,2.12,1.53,0.4,1.33,-0.59
0,1833,2960,Miller LLC,17380.02,0.58,1.3,0.01,1.9,0.72,-1.29,1.89
0,1834,2100,Johnson Freeman and Johnston,74357.02,1.71,1.58,2.1,1.55,-0.13,0.52,-0.55
0,1835,1869,Walsh PLC,31435.57,0.86,0.68,1.27,1.69,-0.18,0.59,0.42
0,1836,2772,Wallace Hart and Miller,31566.24,1.94,0.62,1.26,1.72,-1.32,0.64,0.46
0,1837,1134,Sloan Castillo and Lloyd,30139.4,0.94,2.44,1.75,2.12,1.5,-0.69,0.37
0,1838,1382,Hoffman Smith and Foster,3387.31,1.62,0.09,1.84,0.02,-1.53,1.75,-1.82
0,1839,2946,Luna-Cox,8220.62,1.34,1.16,2.13,0.75,-0.18,0.97,-1.38
0,1840,2170,Ellis Group,61048.43,0.57,0.32,1.9,0.76,-0.25,1.58,-1.14
0,1841,1579,Moreno Finley and Holloway,45374.62,1.62,2.03,2.26,1.7,0.41,0.23,-0.56
0,1842,1935,Brown Duncan and Richardson,42137.42,0.39,0.52,1.98,0.51,0.13,1.46,-1.47
0,1843,527,Lee Ltd,66820.33,1.46,2.21,1.2,1.77,0.75,-1.01,0.57
0,1844,432,Floyd-Rodriguez,45963.93,1.91,1.32,2.37,0.29,-0.59,1.05,-2.08
0,1845,1443,Lucas-Johnson,64549.77,0.75,1.69,2.29,1.29,0.94,0.6,-1
0,1846,1607,Knight Group,2321.72,2.41,1.38,0.59,1.99,-1.03,-0.79,1.4
0,1847,2161,Vance Porter and Byrd,65595.75,1.12,1.05,1.91,0.37,-0.07,0.86,-1.54
0,1848,1471,Logan Inc,26449.86,0.83,0.48,1.89,1.52,-0.35,1.41,-0.37
0,1849,2367,Espinoza Miller and Hill,36366.42,0.45,2.44,2.21,0.96,1.99,-0.23,-1.25
0,1850,990,Shields-Jacobs,14736.96,2.15,0.5,2.37,1.97,-1.65,1.87,-0.4
0,1851,2602,Armstrong-Little,50257.47,2.08,0.16,1.92,1.63,-1.92,1.76,-0.29
0,1852,246,Warren LLC,19604.63,1.95,2.04,0.82,1.62,0.09,-1.22,0.8
0,1853,444,Jimenez Ltd,76906.19,1.07,1.83,1.69,1.7,0.76,-0.14,0.01
1,1854,988,Salazar Inc,78953.96,1.84,0.24,0,0.81,-1.6,-0.24,0.81
0,1855,717,Knox-Weber,36460.85,1.11,1.97,0.57,0.18,0.86,-1.4,-0.39
0,1856,121,Dalton-Wallace,19426.53,2.16,1.22,1,2.06,-0.94,-0.22,1.06
0,1857,1926,Patel Freeman and Allen,30419.99,1.53,1.6,0.8,0.93,0.07,-0.8,0.13
0,1858,2788,Haley-Sherman,38055.63,0.75,1.06,0.38,1.16,0.31,-0.68,0.78
0,1859,1174,Bowen Kelly and Hall,38783.98,1.29,0.65,2.42,0.26,-0.64,1.77,-2.16
0,1860,605,Cross-Glass,34392.33,0.91,0.51,2.48,1.29,-0.4,1.97,-1.19
0,1861,1373,Rivera-Carey,70717.77,0.51,1.06,1.54,1.53,0.55,0.48,-0.01
0,1862,182,Bowers Group,36158.63,0.13,1.61,1.74,2.26,1.48,0.13,0.52
0,1863,391,Oliver-Murray,70127.73,2.35,1.73,0.55,1,-0.62,-1.18,0.45
1,1864,1696,Evans Stanley and Mcclure,72575.1,2.15,2.04,0,1.6,-0.11,-2.04,1.6
0,1865,1702,Vang Johnson and Gallegos,44969.63,0.07,0.35,1.21,0.23,0.28,0.86,-0.98
0,1866,2204,Watkins Inc,37576.97,0.9,0.62,1.57,0.84,-0.28,0.95,-0.73
0,1867,2397,Garcia-Alvarez,57212.71,0.21,1.77,1.26,0.96,1.56,-0.51,-0.3
1,1868,2333,Wilkins Group,62485.87,1.87,0.89,0.19,0.8,-0.98,-0.7,0.61
0,1869,1515,Adams-Wade,70402.83,0.36,1.83,0.07,2.22,1.47,-1.76,2.15
0,1870,2628,Lewis Reed and Jones,19125.63,0.24,1.75,1.07,0.69,1.51,-0.68,-0.38
0,1871,381,Green Inc,14801.14,1.16,2.15,1.86,0.32,0.99,-0.29,-1.54
0,1872,2180,Clarke Smith and Garcia,65563.29,0.99,1.26,0.44,1.96,0.27,-0.82,1.52
0,1873,1498,White-Mcbride,26338.38,1.72,2.13,0.64,0.15,0.41,-1.49,-0.49
0,1874,1304,Butler Short and Avery,79719.3,2.29,1.72,2.3,1.4,-0.57,0.58,-0.9
0,1875,571,Lopez-Ramsey,21265.22,1.86,1.68,2.49,2.05,-0.18,0.81,-0.44
0,1876,1178,Mcneil Ltd,60770.83,1.34,1.74,0.52,1.58,0.4,-1.22,1.06
0,1877,2117,Robbins-Dean,18250.77,0.46,0.67,2.03,1.6,0.21,1.36,-0.43
0,1878,345,Poole LLC,79256.41,0.11,2.48,1.66,0.1,2.37,-0.82,-1.56
0,1879,1970,Riggs Brown and Hall,65907.85,0.65,0.84,1.03,0.68,0.19,0.19,-0.35
0,1880,2555,Mitchell-Hill,9388.67,0.37,0.72,2.37,2.46,0.35,1.65,0.09
0,1881,1786,Sanford Hooper and Herman,42471.04,1.59,1.94,1.21,0.2,0.35,-0.73,-1.01
0,1882,955,Beck Rosario and Anderson,46522.79,1.24,0.31,1.64,1.07,-0.93,1.33,-0.57
0,1883,1897,Carter Mitchell and David,37207.32,1.67,1.04,0.65,1.58,-0.63,-0.39,0.93
0,1884,1300,Hubbard PLC,34642.01,1.3,1.17,0.67,2.18,-0.13,-0.5,1.51
1,1885,2725,Hubbard and Sons,13609.83,1.76,0.03,1.5,2.3,-1.73,1.47,0.8
1,1886,2201,Gutierrez-Graves,15604.73,1.45,2.25,0.11,1.17,0.8,-2.14,1.06
0,1887,2999,Salazar-Watson,26366.28,1.45,2.19,1.86,1.98,0.74,-0.33,0.12
0,1888,935,Hayes Roberts and Cordova,40045.29,0.39,1.23,2.31,2.39,0.84,1.08,0.08
0,1889,2595,Walker-Anderson,46524.34,1.26,0.47,2.13,2.26,-0.79,1.66,0.13
0,1890,6,Vargas-Carter,37025.62,1.88,0.99,0.81,0.83,-0.89,-0.18,0.02
0,1891,1258,Knox Madden and Reynolds,7088.36,1.37,1.38,0.46,1.15,0.01,-0.92,0.69
0,1892,94,Mckenzie Inc,1245.36,0.08,0.96,0.54,0.09,0.88,-0.42,-0.45
0,1893,2108,Robinson Page and Allen,20908.51,1.97,1.02,2.28,1.97,-0.95,1.26,-0.31
0,1894,1652,Thompson Trevino and Gillespie,74277.01,1.57,1.06,0.49,0.88,-0.51,-0.57,0.39
0,1895,2517,Hahn Inc,59376.82,2.47,0.9,0.4,1.31,-1.57,-0.5,0.91
0,1896,299,Long-Riggs,79217.24,0.65,0.83,2.34,0.92,0.18,1.51,-1.42
0,1897,1824,Murphy-Barton,45281.9,0.1,0.61,2.03,0.47,0.51,1.42,-1.56
0,1898,134,Allen Moore and Rodgers,31988.67,0.53,0.01,0.91,2.04,-0.52,0.9,1.13
0,1899,1707,Garrison-Gonzalez,34236.65,0.46,1.25,0.74,1.28,0.79,-0.51,0.54
0,1900,175,Jenkins Fischer and Jacobs,71198.86,1.42,0.59,1.61,0.13,-0.83,1.02,-1.48
0,1901,2051,Campbell Ltd,2151.2,1.89,2.38,2.09,0.92,0.49,-0.29,-1.17
0,1902,1937,Reynolds Ltd,51740.99,2.15,1.14,0.7,0.71,-1.01,-0.44,0.01
1,1903,1133,Taylor Trujillo and Thompson,39220.55,0.85,1.01,0.08,2.22,0.16,-0.93,2.14
0,1904,881,Jarvis Calhoun and Davis,47742.9,0.33,0.27,0.92,0.88,-0.06,0.65,-0.04
0,1905,1398,Gross Jackson and Hamilton,74623.8,0.62,1.39,1.42,0.96,0.77,0.03,-0.46
0,1906,2975,Martinez-Gray,27968.03,2.25,0.23,1.97,2.18,-2.02,1.74,0.21
0,1907,1520,Hughes Underwood and Thompson,23346.13,1.77,0.92,2.2,0.04,-0.85,1.28,-2.16
0,1908,343,Pratt Johnson and Cook,65360.57,2.03,1.47,1.53,2.31,-0.56,0.06,0.78
0,1909,1837,Rowe-Kirby,36499.36,1.49,1.52,2.11,0.92,0.03,0.59,-1.19
0,1910,1414,Wagner King and Brown,39088.59,0.57,2.4,2.34,2.02,1.83,-0.06,-0.32
0,1911,2280,Walker-Rodriguez,4581.13,0.27,2.46,0.89,1.88,2.19,-1.57,0.99
0,1912,2469,Greene-Humphrey,58517.43,1.46,2.19,1.52,1.36,0.73,-0.67,-0.16
0,1913,2238,Harrell LLC,60502.46,1.24,2.42,1.82,0.84,1.18,-0.6,-0.98
0,1914,316,Davis Inc,57880,0.11,0.33,0.9,1.3,0.22,0.57,0.4
0,1915,261,Foster-Martinez,36079.35,0.27,1.62,2.31,0.32,1.35,0.69,-1.99
0,1916,1335,Shepherd-Mercado,79282.71,0.21,0.87,1.63,2.25,0.66,0.76,0.62
0,1917,2984,Garcia-Turner,5053.11,0.05,1.25,0.4,0.72,1.2,-0.85,0.32
0,1918,2272,Arias-White,37487.13,1.95,1.59,2.26,2.28,-0.36,0.67,0.02
0,1919,720,Hoffman and Sons,76709.51,0.18,1.02,1.14,1.49,0.84,0.12,0.35
0,1920,1484,Gibbs Rose and Turner,40299.74,0.25,0.4,1.16,0.02,0.15,0.76,-1.14
0,1921,1908,Williams-Wood,51373.8,2.19,0.09,0.03,2.36,-2.1,-0.06,2.33
0,1922,1165,Butler Powers and Lawson,51943.57,1.79,1.08,1.96,2.46,-0.71,0.88,0.5
0,1923,2848,Aguilar Group,32828.63,1.32,0.35,0.56,1.38,-0.97,0.21,0.82
0,1924,1587,Aguirre-Johnson,34218.29,2.14,0.37,0.2,2.29,-1.77,-0.17,2.09
0,1925,503,Thomas and Sons,44702.85,0.13,1.24,0.38,0.83,1.11,-0.86,0.45
0,1926,1445,Johnson-Charles,27199.64,0.13,1.69,0.77,1.16,1.56,-0.92,0.39
0,1927,774,Robinson-Small,39653.31,1,2.34,2.23,1.42,1.34,-0.11,-0.81
0,1928,2420,Reed Group,61178.74,2.08,0.53,0.1,1.05,-1.55,-0.43,0.95
0,1929,576,Barber Howard and Walker,34727.36,1.78,2.3,0.83,1.68,0.52,-1.47,0.85
0,1930,140,Jones Ltd,37206.91,0.34,0.74,1.65,0.43,0.4,0.91,-1.22
0,1931,1124,Hebert-Barton,42823.14,0.69,2.05,0.2,2.46,1.36,-1.85,2.26
0,1932,1352,Daugherty-Knight,28139.59,0.43,1.32,0.91,0.1,0.89,-0.41,-0.81
0,1933,2844,Fischer Group,17064.17,1.43,0.68,0.56,0.19,-0.75,-0.12,-0.37
0,1934,589,Fowler Gonzalez and Wilkerson,63729.89,0.73,0.99,1.53,0.52,0.26,0.54,-1.01
0,1935,689,Harper Howell and Weber,4510.57,2.16,0.43,1.37,1.85,-1.73,0.94,0.48
0,1936,2747,Gordon-Hansen,29350.42,0.48,0.52,1.84,1.04,0.04,1.32,-0.8
0,1937,1310,Beck Group,59082.76,1.21,1.5,1.86,0.77,0.29,0.36,-1.09
0,1938,2065,Wilson Ltd,75653.13,1.13,2.18,0.7,2.34,1.05,-1.48,1.64
0,1939,2942,Delgado Goodwin and Zhang,32544.59,2.18,1.25,0.01,1.72,-0.93,-1.24,1.71
0,1940,56,Hammond-Carey,51312.61,2.28,1.57,1.81,1.98,-0.71,0.24,0.17
0,1941,2905,Reeves Miller and Hill,12834.31,2.12,0.24,1.5,1.51,-1.88,1.26,0.01
0,1942,2528,Bell PLC,69824.25,0.39,0.32,1.64,1.04,-0.07,1.32,-0.6
0,1943,1169,Mcmahon Jones and Ho,10867.83,0.25,1.15,2.13,1.9,0.9,0.98,-0.23
0,1944,20,Colon-Smith,23956.1,1.2,0.89,1.63,0.9,-0.31,0.74,-0.73
0,1945,1266,Callahan Johnson and Bowen,40660.53,2.28,0.59,1.86,0.25,-1.69,1.27,-1.61
0,1946,960,Morgan-Martinez,73004.66,0.24,1.34,1.44,0.44,1.1,0.1,-1
0,1947,1191,Ryan Costa and Lyons,79719.05,1.24,2.02,1.66,2.18,0.78,-0.36,0.52
1,1948,1868,Moore and Sons,43231.24,1.38,1.03,0.14,1.49,-0.35,-0.89,1.35
0,1949,1004,Grimes and Sons,33702.16,1.88,0.66,0.21,0.98,-1.22,-0.45,0.77
0,1950,2611,Abbott-Foster,41934.67,1.41,1.6,1.87,2.29,0.19,0.27,0.42
0,1951,2218,Collins Group,75085.22,1.1,1.42,1.15,1.36,0.32,-0.27,0.21
0,1952,2392,Wright Johnson and Aguilar,16680.28,1.73,0.84,2.23,2.03,-0.89,1.39,-0.2
0,1953,1865,Carr Carson and Lopez,13466.26,1.66,1.42,0.81,0.23,-0.24,-0.61,-0.58
0,1954,2812,Parks Logan and Gonzales,78196.42,0.75,0.16,0.57,1.75,-0.59,0.41,1.18
0,1955,395,Clay PLC,70780.21,1.7,1.79,1.39,0.34,0.09,-0.4,-1.05
0,1956,2708,Hernandez Ltd,23369.6,1.11,1.54,1.55,1.14,0.43,0.01,-0.41
0,1957,1017,Sanders Johnson and Carter,51630.97,1.76,2.39,0.32,1.37,0.63,-2.07,1.05
1,1958,1737,Hendricks Drake and Reynolds,69914.86,0.67,0.06,2.11,2.16,-0.61,2.05,0.05
0,1959,159,Clayton PLC,56917.05,0.24,1.01,0.01,1.7,0.77,-1,1.69
0,1960,2572,Murray PLC,16837.75,0.03,0.25,0.08,0.99,0.22,-0.17,0.91
0,1961,346,Lee PLC,25269.13,2.29,2.23,0.09,0.45,-0.06,-2.14,0.36
0,1962,61,Bauer Martinez and Torres,34587.92,0.35,1.26,0.74,1.66,0.91,-0.52,0.92
1,1963,1639,Barry Walker and Mitchell,3574,0.72,0.13,1.39,2.49,-0.59,1.26,1.1
0,1964,925,Kelly Middleton and Avery,57485.56,1.22,1.76,1.95,0.98,0.54,0.19,-0.97
0,1965,510,Hendrix-Romero,12727.89,1.89,0.37,1.88,0.69,-1.52,1.51,-1.19
1,1966,2753,Anderson-Vazquez,21185.6,2.15,0.06,1.06,1.04,-2.09,1,-0.02
1,1967,1508,Walker Lee and Jimenez,62412.86,1.07,1.52,0.13,2.49,0.45,-1.39,2.36
0,1968,2138,Cortez Skinner and Haynes,9722.84,0.54,1.74,2.34,1.9,1.2,0.6,-0.44
0,1969,76,Bennett Lee and Yu,49740.93,0.14,0.85,1.2,2.42,0.71,0.35,1.22
0,1970,2996,Warner PLC,23738.34,1.91,0.62,0.76,2.29,-1.29,0.14,1.53
0,1971,1385,Price Inc,30345.41,2.07,1.14,0.41,0.98,-0.93,-0.73,0.57
0,1972,80,Coleman Thomas and Lynch,17431.25,1.4,0.5,0.34,2.12,-0.9,-0.16,1.78
0,1973,811,Moreno Inc,70981.48,0.42,1.68,1.63,2.14,1.26,-0.05,0.51
0,1974,1506,Torres Harrison and Salas,8045.23,1.64,1.1,0.95,1.03,-0.54,-0.15,0.08
0,1975,1710,Graham Walker and Delacruz,42500.21,1.92,0.08,2.12,0.57,-1.84,2.04,-1.55
0,1976,789,Ellis Castro and Smith,49551.05,0.44,1.46,0.48,0.12,1.02,-0.98,-0.36
0,1977,1147,Barnes Ltd,6601.69,1.04,1.18,1.81,0.05,0.14,0.63,-1.76
0,1978,1454,Jenkins-Williams,63287.48,0.11,1.83,0,0.35,1.72,-1.83,0.35
0,1979,2895,Johnson-Miller,61027.49,0.83,0.2,2.28,0.75,-0.63,2.08,-1.53
0,1980,1158,Perkins Williamson and Moore,66431.31,1.28,1.27,0.78,0.52,-0.01,-0.49,-0.26
0,1981,89,Ward Vance and Cole,1940.64,1.22,0.23,0.33,2.02,-0.99,0.1,1.69
0,1982,2137,George PLC,63692.2,1.8,0.6,2.04,0.4,-1.2,1.44,-1.64
0,1983,2700,Moore-West,29506.74,0.69,0.87,1.9,0.45,0.18,1.03,-1.45
0,1984,2209,Anderson PLC,16564.71,0.86,1.38,1.7,0.27,0.52,0.32,-1.43
0,1985,1687,Irwin Sampson and Torres,30995.87,1.02,1.07,1.36,0.6,0.05,0.29,-0.76
0,1986,2011,Nelson Group,50209.86,1.63,1.06,2.35,1.12,-0.57,1.29,-1.23
0,1987,1542,Woods Liu and Bautista,34782.9,1.69,0.58,1.73,1.78,-1.11,1.15,0.05
0,1988,2792,Hampton-Martin,54880.08,0.94,0.49,2.31,0,-0.45,1.82,-2.31
0,1989,2778,Davis-Stanton,57393.12,0.46,1.56,0.83,0.31,1.1,-0.73,-0.52
0,1990,706,Wells-Davis,51698.03,1.67,1.34,1.01,1.56,-0.33,-0.33,0.55
0,1991,2935,Thompson-Sullivan,70804.99,0.57,2.38,1.92,2.23,1.81,-0.46,0.31
0,1992,2070,Morales and Sons,65056.6,1.23,0.7,0.25,1.44,-0.53,-0.45,1.19
0,1993,1466,Watson Boyer and Giles,61194.53,2.01,0.71,0.92,2.08,-1.3,0.21,1.16
0,1994,2330,Woods and Sons,15959.18,0.37,0.25,1.81,0.76,-0.12,1.56,-1.05
0,1995,1062,Bradshaw and Sons,14468.91,1.28,1.94,2.27,2.22,0.66,0.33,-0.05
0,1996,2699,Harris Inc,6324.33,0.69,1.16,2.43,0.07,0.47,1.27,-2.36
0,1997,1265,Morgan PLC,39808.53,1.57,0.9,2.19,0.02,-0.67,1.29,-2.17
0,1998,2005,Thomas Dickerson and Kelly,14669.54,0.66,1.45,0.83,0.46,0.79,-0.62,-0.37
0,1999,2419,Deleon Mills and Diaz,23630.69,0.65,1.83,0.78,1.92,1.18,-1.05,1.14
0,2000,643,Michael-Stokes,11756,2.06,1.44,1.38,0.79,-0.62,-0.06,-0.59
0,2001,1584,Walters Martinez and Gibson,24194.85,2.19,1.56,1.44,1,-0.63,-0.12,-0.44
0,2002,1420,Briggs Baldwin and Bush,12854.81,0.5,1.08,2.42,1.29,0.58,1.34,-1.13
0,2003,418,Mcbride-Walker,42799.8,0.26,0.72,1.19,2.2,0.46,0.47,1.01
0,2004,888,Chambers and Sons,50645.99,1.56,0.63,1.75,1.03,-0.93,1.12,-0.72
0,2005,1358,Casey-Diaz,16176.15,0.39,2.37,1.34,1.92,1.98,-1.03,0.58
0,2006,2723,Holmes-Collins,14263.55,2.13,1.78,0.54,0.57,-0.35,-1.24,0.03
0,2007,1114,Davis-Davis,58614.98,1.36,1.08,1.04,1.85,-0.28,-0.04,0.81
0,2008,2078,Chapman-Wilson,12115.96,2.03,0.65,0.12,1.13,-1.38,-0.53,1.01
0,2009,153,Snyder Ltd,51723.96,1.27,1.16,1.32,1.97,-0.11,0.16,0.65
0,2010,2549,Moore-Miller,19303.95,2.35,2.39,0.62,0.17,0.04,-1.77,-0.45
0,2011,2638,Dalton-Clark,61456.76,0.45,2.17,0.7,2.45,1.72,-1.47,1.75
0,2012,226,Moore PLC,32251.68,0.81,0.63,1.73,0.04,-0.18,1.1,-1.69
